date,dew,pollution,temp,wnd_dir,wnd_spd,snow,rain,target
2010/1/20 16:00,-14,28,-1,0,5.81,0,0,11
2010/1/20 17:00,-15,22,-2,0,12.96,0,0,25
2010/1/20 18:00,-16,11,-3,0,21.01,0,0,16
2010/1/20 19:00,-17,25,-4,0,28.16,0,0,20
2010/1/20 20:00,-19,16,-3,0,37.99,0,0,20
2010/1/20 21:00,-18,20,-4,0,46.93,0,0,18
2010/1/20 22:00,-19,20,-4,0,55.87,0,0,18
2010/1/20 23:00,-19,18,-5,0,65.7,0,0,17
2010/1/21 0:00,-20,18,-6,0,75.53,0,0,17
2010/1/21 1:00,-20,17,-6,0,85.36,0,0,17
2010/1/21 2:00,-20,17,-7,0,95.19,0,0,15
2010/1/21 3:00,-22,17,-8,0,103.24,0,0,19
2010/1/21 4:00,-23,15,-8,0,111.29,0,0,16
2010/1/21 5:00,-24,19,-9,0,118.44,0,0,18
2010/1/21 6:00,-24,16,-9,0,128.27,0,0,18
2010/1/21 7:00,-25,18,-9,0,138.1,0,0,18
2010/1/21 8:00,-25,18,-8,0,147.04,0,0,26
2010/1/21 9:00,-25,18,-8,0,155.98,0,0,26
2010/1/21 10:00,-22,26,-7,0,160.9,0,0,25
2010/1/21 11:00,-22,26,-7,-10,3.13,0,0,24
2010/1/21 12:00,-22,25,-5,0,4.02,0,0,15
2010/1/21 13:00,-21,24,-5,-10,3.13,0,0,17
2010/1/21 14:00,-21,15,-4,10,1.79,0,0,15
2010/1/21 15:00,-20,17,-3,-10,1.79,0,0,21
2010/1/21 16:00,-21,15,-2,0,4.92,0,0,40
2010/1/21 17:00,-20,21,-2,0,10.73,0,0,51
2010/1/21 18:00,-20,40,-2,0,15.65,0,0,45
2010/1/21 19:00,-19,51,-3,0,21.46,0,0,61
2010/1/21 20:00,-19,45,-3,0,25.48,0,0,72
2010/1/21 21:00,-17,61,-8,-10,0.89,0,0,38
2010/1/21 22:00,-18,72,-9,0,1.79,0,0,35
2010/1/21 23:00,-18,38,-9,0,3.58,0,0,29
2010/1/22 0:00,-18,35,-6,0,7.6,0,0,26
2010/1/22 1:00,-20,29,-4,0,17.43,0,0,18
2010/1/22 2:00,-21,26,-5,0,27.26,0,0,15
2010/1/22 3:00,-21,18,-6,0,35.31,0,0,15
2010/1/22 4:00,-20,15,-7,0,42.46,0,0,22
2010/1/22 5:00,-20,15,-7,0,48.27,0,0,21
2010/1/22 6:00,-20,22,-7,0,54.08,0,0,19
2010/1/22 7:00,-20,21,-7,0,59,0,0,22
2010/1/22 8:00,-19,19,-7,0,63.92,0,0,25
2010/1/22 9:00,-20,22,-5,0,67.94,0,0,22
2010/1/22 10:00,-19,25,-4,0,75.09,0,0,26
2010/1/22 11:00,-19,22,-4,0,84.03,0,0,32
2010/1/22 12:00,-19,26,-3,0,95.21,0,0,30
2010/1/22 13:00,-18,32,-3,0,105.04,0,0,32
2010/1/22 14:00,-19,30,-2,0,114.87,0,0,30
2010/1/22 15:00,-18,32,-2,0,124.7,0,0,32
2010/1/22 16:00,-18,30,-2,0,133.64,0,0,37
2010/1/22 17:00,-18,32,-2,0,139.45,0,0,49
2010/1/22 18:00,-18,37,-3,0,144.37,0,0,47
2010/1/22 19:00,-17,49,-5,0,149.29,0,0,39
2010/1/22 20:00,-18,47,-4,0,153.31,0,0,35
2010/1/22 21:00,-17,39,-4,0,159.12,0,0,48
2010/1/22 22:00,-17,35,-4,0,164.04,0,0,49
2010/1/22 23:00,-17,48,-7,0,168.06,0,0,24
2010/1/23 0:00,-17,49,-4,0,172.08,0,0,23
2010/1/23 1:00,-17,24,-8,20,0.89,0,0,20
2010/1/23 2:00,-17,23,-5,0,4.92,0,0,19
2010/1/23 3:00,-18,20,-6,0,8.05,0,0,16
2010/1/23 4:00,-18,19,-5,0,12.97,0,0,22
2010/1/23 5:00,-18,16,-6,0,16.1,0,0,24
2010/1/23 6:00,-18,22,-7,0,20.12,0,0,24
2010/1/23 7:00,-18,24,-7,0,24.14,0,0,41
2010/1/23 8:00,-18,24,-6,0,25.93,0,0,23
2010/1/23 9:00,-18,41,-2,0,30.85,0,0,19
2010/1/23 10:00,-17,23,-1,0,38.9,0,0,15
2010/1/23 11:00,-17,19,0,0,46.95,0,0,19
2010/1/23 12:00,-19,15,1,0,55,0,0,17
2010/1/23 13:00,-20,19,2,0,63.05,0,0,17
2010/1/23 14:00,-19,17,2,0,71.1,0,0,22
2010/1/23 15:00,-19,17,3,0,79.15,0,0,22
2010/1/23 16:00,-19,22,3,0,86.3,0,0,22
2010/1/23 17:00,-18,22,2,0,91.22,0,0,22
2010/1/23 18:00,-18,22,1,0,96.14,0,0,22
2010/1/23 19:00,-17,22,0,0,100.16,0,0,22
2010/1/23 20:00,-18,22,0,10,1.79,0,0,22
2010/1/23 21:00,-15,22,-3,20,0.89,0,0,22
2010/1/23 22:00,-16,22,0,0,1.79,0,0,22
2010/1/23 23:00,-16,22,0,0,4.92,0,0,22
2010/1/24 0:00,-15,22,-2,0,6.71,0,0,22
2010/1/24 1:00,-14,22,-7,20,0.45,0,0,22
2010/1/24 2:00,-14,22,-8,0,1.79,0,0,22
2010/1/24 3:00,-16,22,-11,0,3.58,0,0,22
2010/1/24 4:00,-14,22,-9,0,4.47,0,0,22
2010/1/24 5:00,-15,22,-10,20,0.89,0,0,22
2010/1/24 6:00,-16,22,-12,10,0.89,0,0,22
2010/1/24 7:00,-15,22,-12,20,0.89,0,0,22
2010/1/24 8:00,-16,22,-13,-10,1.79,0,0,22
2010/1/24 9:00,-13,22,-7,20,0.89,0,0,22
2010/1/24 10:00,-12,22,-4,20,1.78,0,0,22
2010/1/24 11:00,-13,22,0,20,2.67,0,0,22
2010/1/24 12:00,-16,22,4,0,4.02,0,0,22
2010/1/24 13:00,-19,22,5,0,13.85,0,0,22
2010/1/24 14:00,-18,22,5,0,22.79,0,0,22
2010/1/24 15:00,-19,22,5,0,32.62,0,0,22
2010/1/24 16:00,-20,22,5,0,40.67,0,0,22
2010/1/24 17:00,-19,22,3,0,49.61,0,0,22
2010/1/24 18:00,-18,22,1,0,61.68,0,0,22
2010/1/24 19:00,-20,22,-1,0,76.88,0,0,22
2010/1/24 20:00,-20,22,-2,0,89.84,0,0,22
2010/1/24 21:00,-21,22,-3,0,98.78,0,0,22
2010/1/24 22:00,-25,22,-4,0,113.98,0,0,22
2010/1/24 23:00,-26,22,-5,0,129.18,0,0,22
2010/1/25 0:00,-25,22,-5,0,141.25,0,0,22
2010/1/25 1:00,-25,22,-6,0,150.19,0,0,22
2010/1/25 2:00,-24,22,-6,0,162.26,0,0,22
2010/1/25 3:00,-24,22,-6,0,172.09,0,0,22
2010/1/25 4:00,-23,22,-6,0,181.92,0,0,22
2010/1/25 5:00,-22,22,-7,0,187.73,0,0,22
2010/1/25 6:00,-21,22,-7,0,192.65,0,0,22
2010/1/25 7:00,-21,22,-7,0,196.67,0,0,22
2010/1/25 8:00,-21,22,-6,0,201.59,0,0,22
2010/1/25 9:00,-21,22,-4,0,207.4,0,0,22
2010/1/25 10:00,-22,22,-3,0,216.34,0,0,22
2010/1/25 11:00,-22,22,-2,0,222.15,0,0,22
2010/1/25 12:00,-23,22,-1,0,230.2,0,0,22
2010/1/25 13:00,-26,22,1,0,238.25,0,0,22
2010/1/25 14:00,-25,22,2,0,245.4,0,0,22
2010/1/25 15:00,-25,22,2,0,252.55,0,0,22
2010/1/25 16:00,-24,22,2,0,257.47,0,0,22
2010/1/25 17:00,-22,22,1,10,4.02,0,0,22
2010/1/25 18:00,-19,22,-1,10,7.15,0,0,22
2010/1/25 19:00,-19,22,-1,10,10.28,0,0,22
2010/1/25 20:00,-17,22,-4,10,12.07,0,0,22
2010/1/25 21:00,-18,22,-1,10,15.2,0,0,22
2010/1/25 22:00,-18,22,-5,20,0.89,0,0,22
2010/1/25 23:00,-18,22,-3,10,3.13,0,0,22
2010/1/26 0:00,-16,22,-9,20,0.89,0,0,22
2010/1/26 1:00,-16,22,-8,20,1.78,0,0,22
2010/1/26 2:00,-16,22,-11,20,2.23,0,0,22
2010/1/26 3:00,-16,22,-12,20,3.12,0,0,22
2010/1/26 4:00,-16,22,-10,0,3.13,0,0,22
2010/1/26 5:00,-17,22,-10,0,4.92,0,0,22
2010/1/26 6:00,-17,22,-12,0,6.71,0,0,22
2010/1/26 7:00,-17,22,-10,0,8.5,0,0,22
2010/1/26 8:00,-18,22,-13,-10,1.79,0,0,22
2010/1/26 9:00,-16,22,-8,0,4.02,0,0,22
2010/1/26 10:00,-16,22,-6,0,5.81,0,0,88
2010/1/26 11:00,-15,22,-3,20,0.89,0,0,85
2010/1/26 12:00,-15,88,-1,10,1.79,0,0,90
2010/1/26 13:00,-18,85,0,10,3.58,0,0,127
2010/1/26 14:00,-19,90,1,20,0.89,0,0,144
2010/1/26 15:00,-18,127,2,10,1.79,0,0,203
2010/1/26 16:00,-17,144,1,10,4.92,0,0,199
2010/1/26 17:00,-14,203,-1,10,5.81,0,0,231
2010/1/26 18:00,-13,199,-3,10,6.7,0,0,274
2010/1/26 19:00,-13,231,-3,20,0.89,0,0,340
2010/1/26 20:00,-11,274,-5,-10,0.89,0,0,298
2010/1/26 21:00,-13,340,-6,0,1.79,0,0,268
2010/1/26 22:00,-11,298,-5,20,0.89,0,0,299
2010/1/26 23:00,-11,268,-4,0,1.79,0,0,300
2010/1/27 0:00,-11,299,-4,0,3.58,0,0,240
2010/1/27 1:00,-12,300,-3,0,5.37,0,0,213
2010/1/27 2:00,-11,240,-4,0,7.16,0,0,171
2010/1/27 3:00,-11,213,-4,0,10.29,0,0,153
2010/1/27 4:00,-12,171,-3,0,12.08,0,0,153
2010/1/27 5:00,-11,153,-4,0,15.21,0,0,140
2010/1/27 6:00,-11,153,-5,0,17,0,0,147
2010/1/27 7:00,-11,140,-4,0,18.79,0,0,158
2010/1/27 8:00,-11,147,-3,-10,3.13,0,0,153
2010/1/27 9:00,-10,158,-1,-10,6.26,0,0,154
2010/1/27 10:00,-9,153,1,-10,9.39,0,0,143
2010/1/27 11:00,-9,154,3,0,1.79,0,0,90
2010/1/27 12:00,-9,143,4,0,4.92,0,0,55
2010/1/27 13:00,-9,90,6,0,8.05,0,0,52
2010/1/27 14:00,-13,55,8,0,16.1,0,0,41
2010/1/27 15:00,-14,52,8,0,24.15,0,0,29
2010/1/27 16:00,-14,41,7,0,32.2,0,0,37
2010/1/27 17:00,-13,29,7,0,39.35,0,0,49
2010/1/27 18:00,-13,37,5,0,47.4,0,0,56
2010/1/27 19:00,-12,49,4,0,52.32,0,0,38
2010/1/27 20:00,-13,56,3,0,56.34,0,0,37
2010/1/27 21:00,-14,38,3,0,62.15,0,0,28
2010/1/27 22:00,-14,37,3,0,67.96,0,0,20
2010/1/27 23:00,-14,28,0,0,71.98,0,0,22
2010/1/28 0:00,-13,20,-1,0,76.9,0,0,27
2010/1/28 1:00,-15,22,-1,-10,7.15,0,0,34
2010/1/28 2:00,-15,27,-1,-10,12.07,0,0,27
2010/1/28 3:00,-15,34,-2,-10,16.09,0,0,32
2010/1/28 4:00,-15,27,-2,-10,21.01,0,0,28
2010/1/28 5:00,-15,32,-3,-10,25.03,0,0,28
2010/1/28 6:00,-15,28,-3,0,3.13,0,0,18
2010/1/28 7:00,-15,28,-3,0,8.05,0,0,17
2010/1/28 8:00,-16,18,-3,0,12.97,0,0,16
2010/1/28 9:00,-17,17,-2,0,20.12,0,0,18
2010/1/28 10:00,-18,16,-2,0,25.93,0,0,16
2010/1/28 11:00,-19,18,-1,0,35.76,0,0,12
2010/1/28 12:00,-21,16,1,0,44.7,0,0,13
2010/1/28 13:00,-24,12,1,0,53.64,0,0,23
2010/1/28 14:00,-25,13,1,0,62.58,0,0,21
2010/1/28 15:00,-25,23,1,0,72.41,0,0,13
2010/1/28 16:00,-24,21,1,0,82.24,0,0,14
2010/1/28 17:00,-25,13,0,0,91.18,0,0,23
2010/1/28 18:00,-22,14,0,0,99.23,0,0,16
2010/1/28 19:00,-20,23,-1,0,103.25,0,0,25
2010/1/28 20:00,-21,16,-1,0,105.04,0,0,20
2010/1/28 21:00,-21,25,-4,-10,0.89,0,0,25
2010/1/28 22:00,-21,20,-2,0,4.02,0,0,19
2010/1/28 23:00,-22,25,-2,0,7.15,0,0,24
2010/1/29 0:00,-22,19,-1,0,12.07,0,0,25
2010/1/29 1:00,-21,24,-4,0,15.2,0,0,20
2010/1/29 2:00,-21,25,-4,20,0.89,0,0,24
2010/1/29 3:00,-19,20,-8,-10,1.79,0,0,17
2010/1/29 4:00,-20,24,-7,20,0.89,0,0,10
2010/1/29 5:00,-20,17,-8,0,1.79,0,0,11
2010/1/29 6:00,-18,10,-10,20,0.89,0,0,16
2010/1/29 7:00,-21,11,-2,0,4.02,0,0,20
2010/1/29 8:00,-21,16,-1,0,9.83,0,0,13
2010/1/29 9:00,-24,20,1,0,17.88,0,0,12
2010/1/29 10:00,-25,13,2,0,26.82,0,0,12
2010/1/29 11:00,-24,12,3,0,33.97,0,0,12
2010/1/29 12:00,-25,12,4,0,42.02,0,0,12
2010/1/29 13:00,-24,12,5,0,50.07,0,0,31
2010/1/29 14:00,-25,12,6,0,57.22,0,0,36
2010/1/29 15:00,-25,31,6,0,65.27,0,0,42
2010/1/29 16:00,-23,36,6,0,72.42,0,0,52
2010/1/29 17:00,-22,42,5,0,78.23,0,0,26
2010/1/29 18:00,-21,52,5,0,84.04,0,0,24
2010/1/29 19:00,-20,26,5,0,89.85,0,0,25
2010/1/29 20:00,-20,24,3,0,93.87,0,0,43
2010/1/29 21:00,-20,25,3,0,97.89,0,0,47
2010/1/29 22:00,-19,43,3,0,101.02,0,0,61
2010/1/29 23:00,-19,47,3,0,105.94,0,0,66
2010/1/30 0:00,-18,61,0,0,109.96,0,0,65
2010/1/30 1:00,-18,66,0,0,114.88,0,0,70
2010/1/30 2:00,-15,65,-1,20,1.79,0,0,36
2010/1/30 3:00,-15,70,-2,0,0.89,0,0,37
2010/1/30 4:00,-16,36,-1,0,4.02,0,0,22
2010/1/30 5:00,-16,37,-4,0,8.94,0,0,24
2010/1/30 6:00,-15,22,-5,20,0.89,0,0,29
2010/1/30 7:00,-16,24,-5,0,3.13,0,0,35
2010/1/30 8:00,-15,29,-6,20,0.89,0,0,35
2010/1/30 9:00,-15,35,0,0,4.02,0,0,33
2010/1/30 10:00,-18,35,3,0,8.04,0,0,32
2010/1/30 11:00,-21,33,5,0,12.96,0,0,25
2010/1/30 12:00,-22,32,6,0,18.77,0,0,16
2010/1/30 13:00,-22,25,7,0,25.92,0,0,26
2010/1/30 14:00,-22,16,7,0,35.75,0,0,32
2010/1/30 15:00,-23,26,7,0,45.58,0,0,36
2010/1/30 16:00,-23,32,7,0,52.73,0,0,37
2010/1/30 17:00,-22,36,6,0,58.54,0,0,45
2010/1/30 18:00,-21,37,5,0,64.35,0,0,71
2010/1/30 19:00,-21,45,5,0,70.16,0,0,67
2010/1/30 20:00,-19,71,4,0,74.18,0,0,69
2010/1/30 21:00,-19,67,5,0,78.2,0,0,94
2010/1/30 22:00,-19,69,2,0,81.33,0,0,85
2010/1/30 23:00,-18,94,2,0,84.46,0,0,35
2010/1/31 0:00,-18,85,1,0,87.59,0,0,26
2010/1/31 1:00,-18,35,1,0,90.72,0,0,24
2010/1/31 2:00,-16,26,-3,0,93.85,0,0,20
2010/1/31 3:00,-15,24,-2,0,95.64,0,0,16
2010/1/31 4:00,-15,20,0,0,99.66,0,0,18
2010/1/31 5:00,-17,16,1,0,105.47,0,0,19
2010/1/31 6:00,-15,18,0,0,109.49,0,0,22
2010/1/31 7:00,-18,19,0,0,113.51,0,0,17
2010/1/31 8:00,-17,22,0,0,116.64,0,0,18
2010/1/31 9:00,-17,17,2,0,120.66,0,0,11
2010/1/31 10:00,-19,18,3,0,129.6,0,0,11
2010/1/31 11:00,-19,11,4,0,138.54,0,0,16
2010/1/31 12:00,-20,11,5,0,145.69,0,0,18
2010/1/31 13:00,-17,16,5,-10,4.02,0,0,17
2010/1/31 14:00,-18,18,6,-10,7.15,0,0,19
2010/1/31 15:00,-18,17,6,20,0.89,0,0,26
2010/1/31 16:00,-18,19,5,10,1.79,0,0,24
2010/1/31 17:00,-17,26,4,10,3.58,0,0,54
2010/1/31 18:00,-17,24,1,-10,1.79,0,0,71
2010/1/31 19:00,-15,54,-1,-10,2.68,0,0,129
2010/1/31 20:00,-13,71,-1,20,0.89,0,0,145
2010/1/31 21:00,-8,129,-1,10,5.81,0,0,101
2010/1/31 22:00,-7,145,-2,10,10.73,0,0,65
2010/1/31 23:00,-7,101,-2,10,13.86,0,0,70
2010/2/1 0:00,-8,65,-3,10,15.65,0,0,67
2010/2/1 1:00,-9,70,-4,-10,0.89,0,0,76
2010/2/1 2:00,-9,67,-4,-10,1.78,0,0,76
2010/2/1 3:00,-9,76,-4,20,0.89,0,0,68
2010/2/1 4:00,-9,76,-4,10,0.89,0,0,73
2010/2/1 5:00,-9,68,-5,20,0.89,0,0,73
2010/2/1 6:00,-10,73,-4,10,0.89,0,0,64
2010/2/1 7:00,-10,73,-4,20,0.89,0,0,53
2010/2/1 8:00,-10,64,-6,-10,0.89,0,0,72
2010/2/1 9:00,-9,53,-3,10,1.79,0,0,78
2010/2/1 10:00,-9,72,-2,20,0.89,0,0,72
2010/2/1 11:00,-9,78,-1,10,1.79,0,0,56
2010/2/1 12:00,-10,72,0,10,6.71,0,0,54
2010/2/1 13:00,-12,56,0,10,10.73,0,0,40
2010/2/1 14:00,-14,54,1,10,14.75,0,0,49
2010/2/1 15:00,-14,40,0,10,16.54,0,0,63
2010/2/1 16:00,-12,49,0,10,19.67,0,0,66
2010/2/1 17:00,-10,63,-1,10,21.46,0,0,64
2010/2/1 18:00,-9,66,-2,10,23.25,0,0,63
2010/2/1 19:00,-10,64,-2,10,26.38,0,0,65
2010/2/1 20:00,-10,63,-4,10,30.4,0,0,64
2010/2/1 21:00,-10,65,-5,10,34.42,0,0,64
2010/2/1 22:00,-10,64,-5,10,39.34,0,0,62
2010/2/1 23:00,-11,64,-7,10,41.13,0,0,56
2010/2/2 0:00,-10,62,-7,10,42.92,0,0,87
2010/2/2 1:00,-11,56,-8,20,0.89,0,0,72
2010/2/2 2:00,-11,87,-9,20,1.34,0,0,104
2010/2/2 3:00,-11,72,-10,-10,1.79,0,0,97
2010/2/2 4:00,-12,104,-10,20,0.89,0,0,96
2010/2/2 5:00,-13,97,-11,-10,0.89,0,0,86
2010/2/2 6:00,-11,96,-9,20,0.89,0,0,85
2010/2/2 7:00,-11,86,-8,10,0.89,0,0,92
2010/2/2 8:00,-10,85,-7,0,1.79,0,0,55
2010/2/2 9:00,-14,92,-6,-10,4.92,0,0,36
2010/2/2 10:00,-18,55,-5,-10,10.73,0,0,27
2010/2/2 11:00,-20,36,-3,-10,14.75,0,0,25
2010/2/2 12:00,-20,27,-2,-10,16.54,0,0,28
2010/2/2 13:00,-20,25,-1,-10,18.33,0,0,32
2010/2/2 14:00,-20,28,0,20,1.79,0,0,35
2010/2/2 15:00,-22,32,0,20,2.68,0,0,43
2010/2/2 16:00,-22,35,1,20,3.57,0,0,70
2010/2/2 17:00,-19,43,-2,-10,1.79,0,0,83
2010/2/2 18:00,-20,70,-4,0,3.13,0,0,66
2010/2/2 19:00,-21,83,-3,0,4.02,0,0,70
2010/2/2 20:00,-19,66,-6,20,0.89,0,0,80
2010/2/2 21:00,-16,70,-7,-10,0.89,0,0,88
2010/2/2 22:00,-21,80,-5,0,1.79,0,0,69
2010/2/2 23:00,-19,88,-8,0,4.92,0,0,71
2010/2/3 0:00,-20,69,-8,0,8.05,0,0,62
2010/2/3 1:00,-21,71,-8,20,0.89,0,0,73
2010/2/3 2:00,-18,62,-10,-10,0.89,0,0,107
2010/2/3 3:00,-17,73,-10,20,0.89,0,0,94
2010/2/3 4:00,-17,107,-12,10,0.89,0,0,121
2010/2/3 5:00,-17,94,-13,0,1.79,0,0,132
2010/2/3 6:00,-17,121,-13,0,4.92,0,0,161
2010/2/3 7:00,-19,132,-11,20,0.89,0,0,120
2010/2/3 8:00,-18,161,-11,20,1.34,0,0,72
2010/2/3 9:00,-18,120,-8,0,1.79,0,0,58
2010/2/3 10:00,-19,72,-4,-10,3.13,0,0,34
2010/2/3 11:00,-20,58,-2,0,4.92,0,0,14
2010/2/3 12:00,-22,34,0,0,12.07,0,0,17
2010/2/3 13:00,-23,14,1,0,19.22,0,0,15
2010/2/3 14:00,-24,17,1,0,28.16,0,0,23
2010/2/3 15:00,-25,15,2,0,37.1,0,0,34
2010/2/3 16:00,-22,23,2,0,46.93,0,0,96
2010/2/3 17:00,-21,34,1,0,54.08,0,0,87
2010/2/3 18:00,-22,96,1,0,59,0,0,87
2010/2/3 19:00,-17,87,0,0,63.02,0,0,95
2010/2/3 20:00,-20,87,-4,20,0.89,0,0,105
2010/2/3 21:00,-20,95,-5,0,1.79,0,0,114
2010/2/3 22:00,-21,105,-6,0,4.92,0,0,103
2010/2/3 23:00,-21,114,-7,20,0.45,0,0,99
2010/2/4 0:00,-21,103,-7,0,1.79,0,0,102
2010/2/4 1:00,-21,99,-8,0,4.92,0,0,104
2010/2/4 2:00,-21,102,-9,20,0.89,0,0,78
2010/2/4 3:00,-19,104,-10,20,1.34,0,0,33
2010/2/4 4:00,-19,78,-10,0,1.79,0,0,29
2010/2/4 5:00,-19,33,-12,20,0.89,0,0,27
2010/2/4 6:00,-18,29,-12,10,0.89,0,0,27
2010/2/4 7:00,-20,27,-15,0,4.02,0,0,26
2010/2/4 8:00,-17,27,-10,0,8.04,0,0,33
2010/2/4 9:00,-19,26,-5,0,12.06,0,0,29
2010/2/4 10:00,-20,33,-3,0,15.19,0,0,31
2010/2/4 11:00,-20,29,-2,-10,4.02,0,0,28
2010/2/4 12:00,-22,31,0,0,3.13,0,0,28
2010/2/4 13:00,-22,28,1,0,7.15,0,0,61
2010/2/4 14:00,-22,28,1,-10,1.79,0,0,64
2010/2/4 15:00,-23,61,1,-10,4.92,0,0,80
2010/2/4 16:00,-23,64,1,-10,6.71,0,0,91
2010/2/4 17:00,-22,80,0,-10,8.5,0,0,79
2010/2/4 18:00,-20,91,-4,-10,11.63,0,0,48
2010/2/4 19:00,-22,79,-3,-10,14.76,0,0,59
2010/2/4 20:00,-22,48,-3,-10,15.65,0,0,82
2010/2/4 21:00,-20,59,-5,0,1.79,0,0,63
2010/2/4 22:00,-21,82,-3,20,0.89,0,0,48
2010/2/4 23:00,-19,63,-4,-10,1.79,0,0,54
2010/2/5 0:00,-19,48,-4,-10,4.92,0,0,42
2010/2/5 1:00,-19,54,-4,-10,8.05,0,0,47
2010/2/5 2:00,-19,42,-4,20,0.89,0,0,87
2010/2/5 3:00,-19,47,-5,-10,1.79,0,0,105
2010/2/5 4:00,-15,87,-5,10,1.79,0,0,90
2010/2/5 5:00,-13,105,-6,-10,0.89,0,0,101
2010/2/5 6:00,-13,90,-7,20,0.89,0,0,126
2010/2/5 7:00,-12,101,-7,20,1.78,0,0,114
2010/2/5 8:00,-19,126,-6,-10,3.13,0,0,103
2010/2/5 9:00,-18,114,-5,-10,4.92,0,0,114
2010/2/5 10:00,-14,103,-4,20,1.79,0,0,100
2010/2/5 11:00,-13,114,-3,10,1.79,0,0,72
2010/2/5 12:00,-14,100,-2,10,3.58,0,0,68
2010/2/5 13:00,-13,72,-1,10,6.71,0,0,72
2010/2/5 14:00,-14,68,-1,20,1.79,0,0,71
2010/2/5 15:00,-13,72,-1,10,1.79,0,0,80
2010/2/5 16:00,-12,71,-1,10,3.58,0,0,70
2010/2/5 17:00,-12,80,-2,10,5.37,0,0,63
2010/2/5 18:00,-12,70,-4,10,6.26,0,0,67
2010/2/5 19:00,-13,63,-4,10,8.05,0,0,62
2010/2/5 20:00,-13,67,-5,10,8.94,0,0,69
2010/2/5 21:00,-12,62,-5,10,9.83,0,0,58
2010/2/5 22:00,-12,69,-6,10,11.62,0,0,51
2010/2/5 23:00,-11,58,-6,10,13.41,0,0,51
2010/2/6 0:00,-11,51,-7,10,15.2,0,0,54
2010/2/6 1:00,-11,51,-8,10,16.99,0,0,45
2010/2/6 2:00,-11,54,-8,10,18.78,0,0,47
2010/2/6 3:00,-11,45,-8,10,20.57,0,0,85
2010/2/6 4:00,-11,47,-7,10,23.7,0,0,78
2010/2/6 5:00,-11,85,-7,10,25.49,0,0,68
2010/2/6 6:00,-12,78,-7,10,27.28,0,0,64
2010/2/6 7:00,-12,68,-7,10,29.07,0,0,65
2010/2/6 8:00,-13,64,-7,20,0.89,0,0,80
2010/2/6 9:00,-12,65,-6,10,1.79,1,0,74
2010/2/6 10:00,-11,80,-5,10,4.92,0,0,93
2010/2/6 11:00,-11,74,-4,10,8.05,0,0,77
2010/2/6 12:00,-11,93,-3,10,11.18,0,0,67
2010/2/6 13:00,-11,77,-3,10,15.2,0,0,84
2010/2/6 14:00,-12,67,-2,10,19.22,0,0,77
2010/2/6 15:00,-12,84,-2,10,22.35,0,0,83
2010/2/6 16:00,-12,77,-2,10,25.48,0,0,82
2010/2/6 17:00,-12,83,-2,10,29.5,0,0,100
2010/2/6 18:00,-10,82,-3,10,33.52,0,0,189
2010/2/6 19:00,-9,100,-3,10,35.31,1,0,99
2010/2/6 20:00,-7,189,-4,10,37.1,2,0,71
2010/2/6 21:00,-6,99,-5,10,38.89,3,0,43
2010/2/6 22:00,-6,71,-5,10,42.02,4,0,64
2010/2/6 23:00,-6,43,-5,10,45.15,5,0,68
2010/2/7 0:00,-6,64,-5,10,46.94,6,0,69
2010/2/7 1:00,-7,68,-5,10,48.73,7,0,65
2010/2/7 2:00,-7,69,-5,20,0.89,8,0,71
2010/2/7 3:00,-7,65,-5,20,1.78,9,0,77
2010/2/7 4:00,-7,71,-6,0,0.89,10,0,81
2010/2/7 5:00,-7,77,-6,20,0.89,0,0,88
2010/2/7 6:00,-7,81,-6,0,0.89,0,0,90
2010/2/7 7:00,-7,88,-6,0,1.78,0,0,92
2010/2/7 8:00,-6,90,-5,-10,1.79,0,0,88
2010/2/7 9:00,-6,92,-5,0,1.79,1,0,80
2010/2/7 10:00,-6,88,-4,0,3.58,0,0,100
2010/2/7 11:00,-6,80,-4,20,0.89,0,0,105
2010/2/7 12:00,-6,100,-3,20,1.78,0,0,118
2010/2/7 13:00,-7,105,-3,20,2.67,0,0,125
2010/2/7 14:00,-7,118,-3,20,3.56,0,0,141
2010/2/7 15:00,-6,125,-2,10,1.79,0,0,152
2010/2/7 16:00,-6,141,-2,10,3.58,0,0,164
2010/2/7 17:00,-6,152,-3,10,5.37,0,0,147
2010/2/7 18:00,-7,164,-4,20,0.89,0,0,162
2010/2/7 19:00,-7,147,-5,10,0.89,0,0,157
2010/2/7 20:00,-7,162,-5,10,1.78,0,0,156
2010/2/7 21:00,-6,157,-4,10,2.67,0,0,160
2010/2/7 22:00,-5,156,-3,20,0.89,0,0,178
2010/2/7 23:00,-7,160,-5,-10,1.79,0,0,187
2010/2/8 0:00,-6,178,-4,20,0.89,0,0,181
2010/2/8 1:00,-6,187,-5,20,1.34,0,0,185
2010/2/8 2:00,-7,181,-6,10,0.89,0,0,197
2010/2/8 3:00,-8,185,-6,-10,0.89,0,0,180
2010/2/8 4:00,-6,197,-5,20,0.89,0,0,172
2010/2/8 5:00,-6,180,-4,-10,1.79,0,0,166
2010/2/8 6:00,-6,172,-4,0,1.79,0,0,136
2010/2/8 7:00,-6,166,-4,0,4.92,0,0,133
2010/2/8 8:00,-6,136,-4,0,8.05,0,0,140
2010/2/8 9:00,-5,133,-3,0,12.07,0,0,159
2010/2/8 10:00,-5,140,-2,0,15.2,0,0,169
2010/2/8 11:00,-5,159,-1,20,0.89,0,0,170
