TRUE,GRU,LSTM,DTR,GBR,SVR,ANN
8.10E+01,8.94E+01,86.40567017,89,88.77004544,87.84895543,91.88274384
7.90E+01,8.02E+01,79.91618347,86,94.77193414,90.6190241,91.34048462
8.00E+01,7.58E+01,72.91842651,89,90.53015578,89.22654737,67.42467499
7.90E+01,7.36E+01,70.10797119,80,84.87776901,86.47249805,69.81730652
8.50E+01,8.33E+01,80.44900513,86,75.20384255,71.58268239,87.36546326
8.50E+01,8.48E+01,85.35283661,59,69.56783121,69.39525009,86.74826813
8.10E+01,8.10E+01,84.22395325,89,90.8978635,88.65828643,67.87171936
9.00E+01,8.73E+01,90.10593414,89,88.35658097,85.70492069,79.17358398
9.70E+01,8.78E+01,89.13574219,89,85.5215015,80.48547931,77.05342102
1.03E+02,9.66E+01,93.89507294,96,91.97121298,86.07949823,87.88844299
1.15E+02,1.11E+02,106.216713,103,96.91184762,93.53294979,110.1348648
1.17E+02,1.14E+02,114.2014923,104,104.1743722,99.76114591,118.1347046
1.30E+02,1.28E+02,129.6036682,114,113.9346933,110.4367381,135.5116882
1.32E+02,1.39E+02,139.9614258,114,115.8694541,113.1216656,145.4895325
1.36E+02,1.39E+02,140.5651703,136,128.6983949,125.9592452,146.8005524
1.50E+02,1.53E+02,150.6252747,136,129.8896199,131.5519628,156.5698853
1.28E+02,1.31E+02,127.7089767,136,136.1976716,135.73108,131.0865936
1.44E+02,1.48E+02,143.7059326,144,145.7723122,149.9870523,150.5858612
1.46E+02,1.50E+02,144.8251038,124,124.9808991,130.4367261,150.7245789
1.52E+02,1.51E+02,148.9006653,144,146.0699679,146.8603883,153.2276154
1.65E+02,1.65E+02,163.238739,144,146.0699679,150.0587258,168.8885956
1.78E+02,1.87E+02,186.5997925,144,147.1693753,155.351761,181.2071991
1.96E+02,2.03E+02,206.824585,165,161.682323,169.2215571,201.8606262
2.15E+02,2.20E+02,220.8980408,180,176.7358145,182.3219531,215.874176
2.42E+02,2.44E+02,244.1607971,199,189.4602579,198.9777757,238.9138184
2.49E+02,2.47E+02,234.1599884,218,214.8684406,218.7152375,247.4044952
2.58E+02,2.38E+02,230.3665314,227,237.6726177,240.7364578,236.6208038
2.59E+02,2.30E+02,210.6334839,263,245.5771622,250.7207237,226.573761
2.39E+02,1.94E+02,185.5895081,263,251.9904493,249.4898904,194.5417786
2.24E+02,1.76E+02,167.1826477,263,240.26005,252.5101013,168.0730286
1.82E+02,1.35E+02,134.2695007,227,233.6044434,221.666186,124.734436
1.11E+02,7.79E+01,87.34088135,218,211.3637539,204.6737224,74.66845703
5.90E+01,3.32E+01,42.31443787,184,173.8299283,168.17603,45.7762413
4.30E+01,3.91E+01,43.74036026,110,114.2843147,105.8843307,37.7557869
5.00E+01,4.94E+01,49.95136261,61,65.0681058,59.01002724,53.41920853
5.40E+01,5.73E+01,54.7938652,47,51.6228525,48.68070698,58.36690521
3.80E+01,4.89E+01,46.1312027,57,57.0883162,55.06783441,51.23221207
4.00E+01,5.12E+01,50.74012375,60,61.69991981,58.67396167,52.29509354
5.60E+01,6.57E+01,65.33044434,46,46.69960847,46.40997501,65.48210144
6.40E+01,7.50E+01,73.99785614,46,48.58380242,47.60498261,73.99821472
6.50E+01,7.22E+01,72.40246582,60,62.32930089,60.19801961,74.79307556
6.30E+01,6.51E+01,66.30319214,70,70.62995342,67.75953376,70.88945007
7.30E+01,8.48E+01,84.150383,70,72.67498712,68.42106038,88.77111816
7.40E+01,7.88E+01,78.08016968,70,70.62995342,65.81738867,87.38871765
8.40E+01,8.57E+01,85.62998199,80,79.28240615,77.97611167,92.35325623
8.00E+01,8.45E+01,83.61966705,80,79.28240615,76.97435219,89.65013123
9.60E+01,1.03E+02,101.755188,89,88.31894502,85.87325762,108.1071854
1.09E+02,1.18E+02,117.4196472,89,86.55883468,82.47860649,123.0923843
1.10E+02,1.13E+02,111.059967,96,98.5599782,100.1737029,121.2547379
1.02E+02,1.01E+02,103.6625977,104,100.3208872,100.6534787,105.6713409
1.05E+02,9.91E+01,101.1429749,110,119.8599815,116.0247612,107.1750565
1.05E+02,9.27E+01,94.38339233,103,107.024851,106.2195858,105.7879028
9.40E+01,7.98E+01,79.92978668,104,107.3891749,106.9346339,77.60042572
9.20E+01,8.29E+01,80.55871582,104,104.8954717,103.1515147,78.59572601
8.50E+01,7.59E+01,74.87255859,96,95.33761925,90.60078672,66.86398315
6.10E+01,5.57E+01,58.59959412,96,94.07742348,89.23552875,52.4479866
5.40E+01,5.67E+01,59.7649765,89,87.627712,82.74540311,54.72158432
4.60E+01,5.18E+01,52.80733871,61,67.67264469,63.22025144,48.72061157
4.60E+01,5.13E+01,52.97166061,60,62.13088283,58.85180708,52.67525864
5.60E+01,6.11E+01,61.76594925,52,54.18372174,53.12095317,61.45631027
5.70E+01,6.52E+01,64.8981781,52,54.18372174,52.79320403,65.07115173
5.90E+01,6.67E+01,66.58735657,60,62.30274646,60.72840723,68.86425018
6.10E+01,8.00E+01,80.8119812,61,63.07720231,61.65485284,73.09152222
7.60E+01,8.87E+01,88.27456665,61,65.52562325,63.06382693,85.90979004
8.70E+01,8.72E+01,88.90252686,61,67.66315898,64.76571351,93.36628723
9.90E+01,1.03E+02,101.518898,76,77.82911647,79.20572056,106.0995712
1.04E+02,1.07E+02,104.5374069,89,88.16786291,87.7562696,106.798233
9.20E+01,9.41E+01,93.20606995,103,100.2507046,101.0941712,95.44874573
8.90E+01,9.48E+01,93.61578369,104,105.6877766,105.7986625,91.93564606
8.50E+01,8.74E+01,83.31767273,96,94.22056067,94.69756385,94.84400177
9.90E+01,1.01E+02,97.7518158,86,87.54058977,85.20788371,100.295784
9.80E+01,1.08E+02,103.218956,89,91.67684896,90.49165175,90.68708801
8.40E+01,9.49E+01,90.35932922,103,98.64311191,94.90313009,97.76942444
8.30E+01,8.96E+01,86.33866882,103,98.0447879,93.55918075,84.52565002
1.02E+02,1.08E+02,105.612381,89,84.56342765,83.95918951,109.0974197
8.40E+01,8.89E+01,85.50026703,89,84.56342765,87.42052407,88.49531555
9.10E+01,9.45E+01,91.5772934,103,101.2867803,112.026641,107.058754
1.04E+02,1.07E+02,104.2540512,89,88.36268148,90.61551988,97.99668121
9.50E+01,9.76E+01,95.46793365,96,95.3650216,97.355983,96.49489594
8.80E+01,9.19E+01,90.49320984,104,103.0329837,101.9972775,100.075325
7.80E+01,8.15E+01,80.1374588,96,98.5599782,101.395811,91.53522491
8.40E+01,8.77E+01,87.99876404,89,91.42010243,94.80663981,83.18312073
9.90E+01,9.99E+01,95.65559387,76,82.66655825,85.00634247,107.1014862
9.30E+01,9.47E+01,93.11305237,86,86.49411838,88.46526114,100.0638123
7.90E+01,7.74E+01,76.5087738,103,102.8267841,106.2380315,88.87378693
7.90E+01,7.95E+01,78.09022522,96,98.5599782,100.2707005,85.88733673
7.90E+01,8.14E+01,79.37675476,76,82.66655825,86.51323871,91.14599609
9.10E+01,9.37E+01,92.84171295,76,82.66655825,86.12027642,102.9069595
8.80E+01,9.35E+01,92.92701721,76,82.66655825,85.84306908,94.53394318
9.20E+01,9.65E+01,95.61148834,96,95.3650216,97.42864487,100.0501022
9.50E+01,9.89E+01,97.30475616,89,91.46383889,94.53471268,102.5821762
1.07E+02,1.13E+02,112.92276,96,95.40875806,98.440568,112.6845398
1.23E+02,1.27E+02,128.6798096,96,98.60371466,101.416571,130.6504669
1.17E+02,1.17E+02,117.087738,112,110.8695694,113.7149804,121.0761871
1.40E+02,1.41E+02,138.906601,126,128.8792343,130.0490717,142.557785
1.50E+02,1.52E+02,148.5463104,114,118.9831975,123.9889121,150.3459778
1.50E+02,1.49E+02,150.9296722,150,141.8647889,145.8219143,148.4936371
1.32E+02,1.26E+02,128.07164,150,152.3260081,154.6805331,122.4503174
1.60E+02,1.57E+02,148.8768463,150,152.3260081,154.1865996,160.8724823
1.58E+02,1.02E+02,106.1116409,128.5,120.3701277,124.0991935,87.56347656
1.57E+02,1.10E+02,93.64351654,165,162.5314327,164.1584473,72.26904297
1.13E+02,8.22E+01,70.86112213,130.5,136.518893,133.1433217,59.13628387
5.10E+01,2.80E+01,36.62264633,130.5,136.8751485,130.881764,32.27441406
1.30E+01,4.56E+00,9.779930115,114,99.90165082,91.97566157,18.69390106
1.20E+01,1.22E+01,11.758461,43,44.25282304,41.1353094,10.33935547
7.00E+00,1.24E+01,12.47735596,14,13.74297412,19.23692118,14.48880005
1.00E+01,1.41E+01,16.19065857,12,13.26137409,19.39566108,20.42194366
8.00E+00,1.39E+01,16.42409515,9,10.62395721,16.60036085,24.06394958
8.00E+00,1.51E+01,18.17725372,12,12.78664891,17.35400075,25.39627075
1.00E+01,1.68E+01,19.92166138,11,11.55935657,15.55670842,26.89225769
1.30E+01,2.59E+01,30.09337616,11,11.55935657,14.75102353,17.57247162
1.80E+01,2.27E+01,23.64212799,12,12.90323166,15.34194033,20.29788208
2.10E+01,4.14E+01,41.85292816,14,22.11387379,18.27777928,31.78540039
2.10E+01,4.45E+01,39.01986313,23,27.24560737,26.68046034,35.41318512
1.50E+01,2.66E+01,23.6472702,26,30.52819448,27.75198184,33.51065063
1.00E+01,1.83E+01,15.64247131,26,30.52819448,27.91361349,16.0537796
8.00E+00,1.88E+01,10.80082703,23,26.14695788,24.37346651,19.86859131
9.00E+00,1.75E+01,12.3629303,12,21.19682172,16.06482647,17.08587646
8.00E+00,1.92E+01,10.99822998,15,20.85659027,17.09732364,19.33695221
1.50E+01,2.12E+01,12.4994812,15,20.01185911,14.87894199,18.18991852
2.00E+01,2.35E+01,16.88258362,15,19.2054529,13.60611018,22.84318542
2.00E+01,2.22E+01,18.0412674,17,24.49582051,21.04009696,15.38995361
1.80E+01,1.28E+01,13.07115936,26,30.13951583,26.4583955,16.81250763
1.50E+01,1.92E+01,16.43688202,26,30.47180648,26.47864023,14.73423767
1.50E+01,1.54E+01,16.34620667,21,25.57811288,22.91898159,12.82032776
1.60E+01,1.62E+01,17.88348389,23,23.94867696,23.64854602,12.60945129
1.90E+01,2.08E+01,22.41836548,23,23.94867696,24.11546431,15.7039566
2.30E+01,2.47E+01,27.04416656,23,23.73380473,26.02200346,18.76570892
2.40E+01,3.03E+01,33.3193512,26,30.18201395,29.06370596,29.37735748
2.60E+01,3.43E+01,37.2075119,30.5,34.81347942,32.87196107,35.79920197
2.70E+01,3.39E+01,37.04714966,28,34.81347942,35.03049852,37.62576294
2.70E+01,3.49E+01,38.42743301,28,34.81347942,37.28500328,43.36133575
2.60E+01,2.65E+01,31.8741684,35,37.6644318,38.7873982,41.42913437
2.30E+01,2.97E+01,34.81230164,35,37.6644318,38.68034167,43.87416077
2.80E+01,3.15E+01,32.29198456,23,21.08040202,22.78811443,39.81845093
2.70E+01,3.49E+01,36.72073746,30.5,32.8787186,27.36464442,47.38545609
2.90E+01,4.10E+01,40.41168213,26,23.93135441,23.92942948,55.00141144
3.10E+01,4.08E+01,41.66057587,35,35.72967098,29.73408256,41.20547867
2.60E+01,6.38E+01,62.07194901,35,37.81668702,33.01496673,73.44252014
2.60E+01,3.74E+01,36.09981155,33,29.40959705,25.03044474,41.31853485
2.30E+01,5.14E+01,51.4431572,28,33.95108267,32.31516032,42.16800308
3.90E+01,5.86E+01,59.02616882,23,22.6224105,23.26730218,59.47483444
3.90E+01,3.03E+01,28.21748352,30.5,34.46885548,29.74336855,8.767501831
4.00E+01,4.47E+01,46.59667969,46,49.11133039,46.3389716,43.09786987
4.00E+01,5.68E+01,54.36362457,32,35.32579943,30.58705986,60.87659073
9.40E+01,7.51E+01,71.1342926,32,36.48294825,34.11217091,66.82557678
1.02E+02,7.77E+01,77.6682663,46,49.0245206,46.80923696,46.84196091
1.00E+02,7.31E+01,69.9445343,83,80.61156956,71.46578721,49.3273735
2.60E+01,2.04E+01,24.59651184,83,88.25234484,81.13275693,20.0319519
1.90E+01,2.03E+01,26.49382019,83,85.71527776,80.68773662,33.78139496
1.30E+01,1.95E+01,21.33460999,23,23.01516285,27.665255,13.77341461
1.70E+01,2.44E+01,25.7543869,19,18.38369738,23.05124857,19.29570007
1.20E+01,2.39E+01,25.51659393,14,13.80583894,19.85899498,30.53205109
1.60E+01,2.74E+01,27.73484039,17,16.64157598,21.3561114,35.03695679
1.20E+01,1.96E+01,19.66483307,12,13.26137409,17.14745602,26.57250214
1.30E+01,1.55E+01,18.90581512,16,15.72843437,19.30227329,23.32330322
1.20E+01,1.41E+01,17.53355408,12,13.6923371,16.54944784,19.74475861
1.40E+01,1.04E+01,14.5996933,14,13.74297412,16.73979048,16.95716858
1.10E+01,1.19E+01,17.55144501,12,13.26137409,15.89427,20.26855469
8.00E+00,2.32E+01,27.19018555,14,13.80583894,16.78876644,19.94986725
1.70E+01,3.22E+01,29.84944916,12,12.78664891,15.12976494,18.41500854
1.30E+01,2.77E+01,26.42456818,15,19.16617977,13.57354506,20.34132385
1.20E+01,2.68E+01,25.31363678,21,27.5774958,22.38373148,17.49495697
1.30E+01,1.99E+01,15.40072632,14,14.45365266,16.04724357,18.70074463
1.90E+01,2.87E+01,25.24894714,12,21.67154689,17.96251022,21.49446869
2.70E+01,3.18E+01,25.08448792,14,14.45365266,15.89670069,27.87645721
2.70E+01,3.45E+01,31.79654694,19,21.36662912,23.72927501,37.59277344
3.80E+01,3.86E+01,35.77625275,35,38.45317242,36.19153384,48.05853271
4.40E+01,4.30E+01,39.89499664,29,42.91593514,34.39749731,52.12423706
4.40E+01,3.56E+01,39.40643311,49,51.32193677,43.75693312,41.3586998
4.30E+01,4.11E+01,43.26416397,47,52.61724715,52.26589389,40.61406708
4.90E+01,4.86E+01,48.58322525,47,52.38858977,49.87442288,45.82935333
3.50E+01,3.62E+01,37.88590622,47,50.44367234,47.17885036,32.78752899
1.80E+01,1.85E+01,26.15956116,52,52.92165511,50.43110655,2.325248718
1.50E+01,1.75E+01,19.34589386,39,43.22161419,39.76890394,11.03048706
2.10E+01,2.26E+01,27.03669739,17,24.95150196,22.10639432,17.2494812
2.90E+01,2.89E+01,32.86078644,23,23.3841833,21.74098107,30.31613159
2.10E+01,2.64E+01,32.00299835,26,29.41655727,26.9586599,30.37030029
3.40E+01,3.64E+01,39.93268585,35,38.16630845,33.71636373,39.5094986
3.20E+01,3.78E+01,41.5377388,26,31.35131809,30.81542854,47.10816574
2.40E+01,3.35E+01,37.89232254,39,44.49437375,41.67185655,47.21643829
3.20E+01,4.21E+01,44.69710159,40,42.19232312,41.70604759,52.63138199
3.20E+01,4.70E+01,48.87855911,28,34.81347942,36.98277341,53.33484268
3.40E+01,4.44E+01,46.50170898,40,42.19232312,42.25554458,49.70501328
3.90E+01,4.63E+01,48.77317047,40,42.19232312,41.46089178,51.75141907
4.00E+01,4.64E+01,48.49711609,39,44.49437375,42.98169725,54.1267662
4.40E+01,6.18E+01,62.11619949,46,48.58380242,46.07058286,64.59959412
3.80E+01,5.66E+01,58.95875931,46,48.61035685,46.13531118,55.6265564
3.80E+01,5.57E+01,56.42331696,54,52.74504854,50.03649277,51.06407166
4.20E+01,5.52E+01,56.40715027,46,47.14032666,44.64365214,59.56400299
4.40E+01,5.92E+01,58.92380142,46,47.14032666,45.15341333,64.49925995
5.40E+01,6.79E+01,66.09873962,46,51.14242807,48.97511908,72.41612244
6.20E+01,7.16E+01,70.10945892,47,52.39352352,51.37462321,71.23972321
7.80E+01,7.85E+01,77.53419495,60,62.2084423,61.32021895,76.37319183
7.70E+01,7.17E+01,72.52423096,66,67.62793438,68.32234249,70.47701263
7.50E+01,6.85E+01,65.17975616,76,79.98569748,80.26223478,47.05484772
6.70E+01,5.05E+01,50.78990555,76,79.86911473,75.78076677,31.66883087
5.20E+01,4.85E+01,49.63510895,67.5,68.55112644,61.43521377,39.96359253
4.10E+01,4.67E+01,45.02614975,67,59.45415586,52.05407514,29.35788727
2.90E+01,3.24E+01,36.17943192,57,56.94529985,47.3186897,2.927589417
2.10E+01,2.65E+01,34.32874298,46,48.51643423,38.81714246,19.43671417
1.90E+01,1.81E+01,27.68042755,35,37.14014292,29.66639101,-2.729072571
8.00E+00,1.39E+01,26.19776917,26,27.80846202,26.18378638,20.69189453
1.40E+01,3.07E+01,32.81163788,19,16.44893656,20.61394574,25.31962585
3.00E+01,4.62E+01,43.13729095,11,16.7464447,16.83910194,60.48737717
2.90E+01,4.51E+01,47.44122314,14,19.48787995,19.64163948,27.89703369
3.80E+01,5.71E+01,57.18539047,40,37.87608626,31.57461261,79.06542206
6.30E+01,8.71E+01,83.48162842,35,37.81668702,33.16980311,90.60549164
6.30E+01,6.60E+01,71.04232025,46,44.51433282,38.56205216,58.96263123
6.30E+01,7.41E+01,73.0200119,73,70.59391327,65.30041973,55.36001968
7.90E+01,8.88E+01,85.73348999,73,71.37289872,63.53434322,93.78562927
7.10E+01,7.59E+01,75.72176361,49,58.76876228,54.1423221,86.25408173
9.60E+01,9.87E+01,97.24822235,80,82.7041942,82.01786237,83.1750946
1.02E+02,1.00E+02,97.2434082,80,76.06852337,73.92708316,89.72785187
1.13E+02,1.08E+02,101.1800385,99,92.33816156,89.22053713,103.9082947
7.30E+01,6.76E+01,60.23116684,91,97.3333072,91.73129116,54.41008759
6.70E+01,5.97E+01,56.43115997,114,102.0602659,101.3433909,56.25270844
6.70E+01,5.76E+01,54.61297226,59,67.09942569,63.89607947,58.18968582
8.80E+01,7.66E+01,76.56130219,67,60.67543831,57.79382347,88.11149597
8.50E+01,7.86E+01,78.63243866,67,59.63487224,55.87014888,86.37489319
8.80E+01,8.13E+01,81.30046844,89,90.74479053,82.0767855,84.45533752
1.04E+02,9.50E+01,93.43968964,89,88.45449001,81.20472545,89.41828918
1.00E+02,9.84E+01,96.39998627,89,88.19774349,83.27971875,96.40083313
9.90E+01,9.56E+01,95.82779694,104,103.6098786,96.52030127,90.79548645
1.00E+02,9.42E+01,95.34111786,103,99.56962821,95.83661857,84.93648529
1.07E+02,1.05E+02,104.7531509,103,101.1547676,95.49261798,97.88687134
1.04E+02,1.05E+02,103.5648041,103,101.1547676,96.88449424,96.00346375
9.00E+01,9.09E+01,90.89533997,104,106.157691,104.7416317,82.94918823
1.00E+02,1.00E+02,99.2857132,104,105.5446394,103.2135774,93.51404572
9.90E+01,1.05E+02,103.0633926,96,94.07742348,90.63838446,98.67635345
9.50E+01,1.02E+02,100.2185135,103,101.1547676,99.29544078,97.04936981
9.70E+01,1.03E+02,101.4929199,103,101.181322,100.3132718,99.34829712
9.00E+01,9.05E+01,90.05910492,96,97.29893451,96.81224245,89.04792023
7.60E+01,8.23E+01,80.98474884,103,97.9242509,99.08093997,80.13070679
7.20E+01,8.11E+01,79.02516174,96,94.10397792,91.14803772,80.25604248
8.10E+01,8.94E+01,87.92329407,80,78.9581025,79.2145991,89.87490082
8.40E+01,9.53E+01,96.50286102,80,79.28240615,76.39485444,95.55474091
9.00E+01,1.02E+02,103.1180344,89,88.31894502,85.8892426,102.9316635
9.60E+01,1.04E+02,107.2615128,89,90.3014984,90.16670641,108.2956772
1.15E+02,1.22E+02,124.6203918,96,97.34757498,96.26213877,128.3487854
1.15E+02,1.16E+02,116.6806412,96,100.5425316,101.606964,124.3029175
1.08E+02,1.03E+02,102.3034668,114,121.2215315,122.5405837,107.7917328
1.25E+02,1.20E+02,116.0837021,114,121.2215315,121.7466626,122.5040588
1.23E+02,1.09E+02,111.4846115,104,111.3425209,111.2773524,109.4322662
1.27E+02,1.10E+02,107.4827652,124,126.713303,124.3462736,95.05774689
1.32E+02,1.11E+02,106.5539169,124,124.1172393,119.3338379,112.5140305
1.25E+02,1.21E+02,113.3139496,124,118.3099315,113.3318128,112.2965851
1.19E+02,1.18E+02,112.8230743,136,132.0563313,124.4550286,110.5974121
1.27E+02,1.23E+02,125.3384781,124,126.0322266,110.8623805,119.6445465
1.39E+02,1.28E+02,130.0409241,124,121.0660537,110.0086418,120.1399231
1.34E+02,1.24E+02,123.2193604,124,126.0322266,114.1666797,114.2713242
1.31E+02,1.31E+02,125.8383026,136,137.0943154,125.7500473,108.8295593
1.35E+02,1.39E+02,134.3266754,104,127.9283047,123.456457,131.4099731
1.37E+02,1.39E+02,138.9551392,136,126.7370796,123.7480581,144.4103699
1.43E+02,1.48E+02,146.2584229,136,133.2393655,128.5806372,145.2323761
1.40E+02,1.42E+02,140.4771271,136,134.5859778,131.7340276,144.5726318
8.60E+01,1.08E+02,99.61229706,150,140.1819288,139.0986786,83.04927063
8.30E+01,9.73E+01,93.93579102,150,139.1620183,136.9840055,76.17375183
8.30E+01,8.76E+01,80.12595367,89,85.1160563,83.82704935,72.01010132
6.80E+01,7.75E+01,69.30265808,66,71.04708176,68.70074261,69.58410645
5.30E+01,6.09E+01,54.68554306,66,74.35270643,74.19427862,54.23226166
5.20E+01,5.55E+01,51.46308136,73,74.70044716,76.09283625,62.28254318
4.60E+01,5.03E+01,47.9711113,48,47.46327125,50.23546245,51.22195435
4.90E+01,4.83E+01,46.77468109,43,44.44411328,48.01523615,45.35093689
5.90E+01,5.39E+01,53.28380203,45,51.82185945,51.73104728,49.83455276
5.20E+01,5.00E+01,47.95183945,43,42.97355613,46.10791204,44.13167572
4.30E+01,4.03E+01,38.25983047,49,53.42962777,53.03687306,36.28867722
4.60E+01,3.94E+01,37.22252655,43,44.44411328,46.06993773,38.22020721
4.00E+01,3.56E+01,34.3599472,43,39.95296134,37.38307836,32.37393951
3.20E+01,2.94E+01,28.75492096,43,42.32254035,39.59008067,25.25856781
2.90E+01,2.99E+01,29.14330292,32,37.15358404,35.27236487,28.13413239
3.30E+01,3.01E+01,28.82866669,28,30.76210475,29.3859836,30.70755768
3.70E+01,3.55E+01,33.97278595,26,28.73316395,25.62066067,39.62926483
3.70E+01,4.83E+01,46.43190765,33,31.30533362,27.12110886,55.1815033
6.20E+01,6.58E+01,62.00113297,32,33.80843487,29.89933915,72.71203613
8.00E+01,8.09E+01,76.89505005,46,45.76030433,44.70952541,73.54141998
6.20E+01,7.09E+01,67.86364746,61,66.30237753,67.2686743,65.46489716
5.30E+01,5.78E+01,55.66904449,89,84.96353867,84.47167621,53.29811859
5.90E+01,6.62E+01,63.19771576,66,64.56462389,61.13675431,58.12273407
5.10E+01,5.87E+01,52.67203903,57,57.60228001,52.14016079,42.28308487
6.00E+01,6.07E+01,55.80535889,49,50.12400311,50.84131396,64.78751373
5.90E+01,5.69E+01,52.06222534,43,44.48784974,47.7324313,65.51176453
5.50E+01,5.18E+01,49.63775253,49,59.17441894,63.2081695,58.41464996
4.90E+01,5.45E+01,52.53453064,66,68.33006874,67.79045828,57.87237549
5.20E+01,5.97E+01,56.69861221,60,63.20653417,63.23596887,69.38917542
5.50E+01,6.02E+01,58.25270844,52,56.60883933,57.00414452,66.22412109
2.40E+01,3.08E+01,28.43628693,57,60.57893652,61.38018548,30.09572601
2.10E+01,3.37E+01,32.74975586,60,63.43519155,63.73202128,28.26670837
1.80E+01,3.19E+01,26.06972504,34,35.93567545,33.16345417,23.04662323
2.50E+01,3.38E+01,30.68964386,26,29.66834602,28.73897102,35.96183395
2.50E+01,2.74E+01,25.45802307,17,17.47051042,20.10741624,27.67034149
1.80E+01,1.99E+01,18.48160553,29,32.15767197,32.11306765,19.32832336
1.80E+01,2.29E+01,20.26206207,23,24.09393959,25.62931524,23.30532837
2.40E+01,2.66E+01,24.41729736,17,16.77000139,19.00772034,31.21657562
2.00E+01,2.08E+01,21.59754181,21,25.55542772,25.08379863,29.73358917
3.10E+01,3.52E+01,31.01182556,28,34.38204569,31.37426236,24.94120789
3.10E+01,3.36E+01,32.54102325,26,28.58135454,26.3736991,28.77006531
